YEAR,MONTH,DAY,STID,TMAX,TMIN,TAVG,AVGC
2015,6,29,ALV2,95.54,70.95,83.41,28.56
2015,6,30,ALV2,97.93,63.48,81.81,27.67
2015,7,1,ALV2,100.85,74.64,87.52,30.84
2015,7,2,ALV2,92.95,68.11,80.04,26.69
2015,7,3,ALV2,91.83,63.27,78.73,25.96
2015,7,4,ALV2,94.33,66.34,80.07,26.71
2015,7,5,ALV2,96.55,69.64,85,29.44
2015,7,6,ALV2,96.03,70.2,81.23,27.35
2015,7,7,ALV2,70.23,59.36,63.87,17.71
2015,7,8,ALV2,75.49,60.1,67.67,19.82
2015,7,9,ALV2,82.67,66.61,73.34,22.97
2015,7,10,ALV2,88.38,69.75,78.62,25.90
2015,7,11,ALV2,92.34,73.85,82.15,27.86
2015,7,12,ALV2,95.74,74.66,84.89,29.38
2015,7,13,ALV2,101.14,75.43,88.36,31.31
2015,7,14,ALV2,98.29,71.47,86.54,30.30
2015,7,15,ALV2,97,72.25,85.19,29.55
2015,7,16,ALV2,97.5,73.26,85.1,29.50
2015,7,17,ALV2,96.75,77.83,86.1,30.06
2015,7,18,ALV2,98.56,76.82,87.53,30.85
2015,7,19,ALV2,99.43,73.22,86.5,30.28
2015,7,20,ALV2,96.28,73.67,82.81,28.23
2015,7,21,ALV2,77.97,70.2,74.04,23.36
2015,7,22,ALV2,86.76,69.98,77.25,25.14
2015,7,23,ALV2,96.66,72.32,84.08,28.93
2015,7,24,ALV2,97.88,75.87,86.49,30.27
2015,7,25,ALV2,97.3,73.63,85.98,29.99
2015,7,26,ALV2,98.1,72.43,85.91,29.95
2015,7,27,ALV2,97.56,75.36,86.3,30.17
2015,7,28,ALV2,99.03,77.47,87.54,30.86
2015,7,29,ALV2,95.49,73.13,79.59,26.44
2015,7,30,ALV2,80.82,69.28,74.24,23.47
2015,7,31,ALV2,86.52,71.69,78.62,25.90
2015,8,1,ALV2,91.2,69.08,78.43,25.79
2015,8,2,ALV2,90.9,70.34,80.08,26.71
2015,8,3,ALV2,92.59,71.73,79.98,26.66
2015,8,4,ALV2,89.62,69.01,78.29,25.72
2015,8,5,ALV2,92.61,70.97,81.25,27.36
2015,8,6,ALV2,100.17,71.62,84.55,29.19
2015,8,7,ALV2,103.06,74.1,87.12,30.62
2015,8,8,ALV2,102.76,75.16,88.39,31.33
2015,8,9,ALV2,97.9,74.62,84.75,29.31
2015,8,10,ALV2,90.5,74.01,79.95,26.64
2015,8,11,ALV2,90.68,72.28,80.15,26.75
2015,8,12,ALV2,83.07,67.08,74.01,23.34
2015,8,13,ALV2,94.1,65.43,79.95,26.64
2015,8,14,ALV2,90.57,68.07,78.81,26.01
2015,8,15,ALV2,92.21,66.34,79.44,26.36
2015,8,16,ALV2,94.59,62.74,79.84,26.58
2015,8,17,ALV2,90.73,67.66,80.01,26.67
2015,8,18,ALV2,93.78,69.06,78.95,26.08
2015,8,19,ALV2,76.19,58.98,67.29,19.61
2015,8,20,ALV2,83.8,52.93,69.13,20.63
2015,8,21,ALV2,82.99,62.06,71.26,21.81
2015,8,22,ALV2,94.89,68,79.63,26.46
2015,8,23,ALV2,77.14,63.57,70.68,21.49
2015,8,24,ALV2,82.17,60.66,70.39,21.33
2015,8,25,ALV2,89.1,59.88,75.07,23.93
2015,8,26,ALV2,98.4,67.96,82.03,27.79
2015,8,27,ALV2,99.97,70.03,85.01,29.45
2015,8,28,ALV2,94.48,71.64,80.97,27.21
2015,8,29,ALV2,86.04,65.08,75.56,24.20
2015,8,30,ALV2,88.45,57.25,72.74,22.63
2015,8,31,ALV2,98.67,62.29,79.98,26.66
2015,9,1,ALV2,97.92,68.29,83.78,28.77
2015,9,2,ALV2,98.89,74.32,85.16,29.53
2015,9,3,ALV2,98.29,72.32,84.58,29.21
2015,9,4,ALV2,98.26,70.84,84.27,29.04
2015,9,5,ALV2,99.36,70.41,84.71,29.28
2015,9,6,ALV2,102.69,72.59,87.46,30.81
2015,9,7,ALV2,105.03,75.34,89.43,31.91
2015,9,8,ALV2,84.97,68.77,74.96,23.87
2015,9,9,ALV2,86.76,66.18,74.53,23.63
2015,9,10,ALV2,95.36,63.39,78.67,25.93
2015,9,11,ALV2,79.9,65.19,70.64,21.47
2015,9,12,ALV2,85.96,58.06,71.15,21.75
2015,9,13,ALV2,93.7,58.71,76.3,24.61
2015,9,14,ALV2,93.18,64.18,78.02,25.57
2015,9,15,ALV2,93.96,62.67,78.92,26.07
2015,9,16,ALV2,96.13,69.33,81.89,27.72
2015,9,17,ALV2,98.92,75.85,86.41,30.23
2015,9,18,ALV2,87.48,57.81,76.63,24.79
2015,9,19,ALV2,76.82,53.89,64.5,18.06
2015,9,20,ALV2,79.27,61.95,67.93,19.96
2015,9,21,ALV2,90.95,66.36,75.94,24.41
2015,9,22,ALV2,89.94,66.02,78.26,25.70
2015,9,23,ALV2,84.99,69.22,75.94,24.41
2015,9,24,ALV2,83.25,63.1,71.69,22.05
2015,9,25,ALV2,86.65,59.04,71.85,22.14
2015,9,26,ALV2,83.71,63.45,71.24,21.80
2015,9,27,ALV2,86.04,55.96,71.18,21.77
2015,9,28,ALV2,88.97,56.37,72.31,22.39
2015,9,29,ALV2,87.91,56.05,71.12,21.73
2015,9,30,ALV2,79.02,59.5,67.56,19.76
2015,10,1,ALV2,68.02,56.46,62.81,17.12
2015,10,2,ALV2,72.84,46.96,60.3,15.72
2015,10,3,ALV2,58.82,51.6,55.15,12.86
2015,10,4,ALV2,67.24,54.36,59.44,15.24
2015,10,5,ALV2,65.66,51.82,57.95,14.42
2015,10,6,ALV2,78.89,50.67,64.33,17.96
2015,10,7,ALV2,79,56.59,65.54,18.63
2015,10,8,ALV2,87.87,54.86,70.28,21.27
2015,10,9,ALV2,73.8,51.39,62.54,16.97
2015,10,10,ALV2,81.73,47.12,64.74,18.19
2015,10,11,ALV2,92.01,62.02,75.33,24.07
2015,10,12,ALV2,82.78,51.31,68.12,20.07
2015,10,13,ALV2,91.36,42.48,67.32,19.62
2015,10,14,ALV2,87.96,50.29,67.87,19.93
2015,10,15,ALV2,86.7,49.77,68.17,20.09
2015,10,16,ALV2,69.82,52.36,59.78,15.43
2015,10,17,ALV2,71.96,48.09,59.71,15.39
2015,10,18,ALV2,81.55,45.74,63.19,17.33
2015,10,19,ALV2,82.2,57.06,69.2,20.67
2015,10,20,ALV2,85.66,62.8,72.35,22.42
2015,10,21,ALV2,82.9,53.89,68.66,20.37
2015,10,22,ALV2,69.64,62.4,64.82,18.23
2015,10,23,ALV2,81.27,55.45,66.61,19.23
2015,10,24,ALV2,63.84,40.46,53.38,11.88
2015,10,25,ALV2,67.41,31.88,48.81,9.34
2015,10,26,ALV2,63.75,35.32,47.12,8.40
2015,10,27,ALV2,74.77,39.32,54.9,12.72
2015,10,28,ALV2,68.59,48.06,56.88,13.82
2015,10,29,ALV2,59.94,41.18,49,9.44
2015,10,30,ALV2,53.29,44.08,48.85,9.36
2015,10,31,ALV2,72.1,45.11,53.91,12.17
2015,11,1,ALV2,75.7,40.12,55.97,13.32
2015,11,2,ALV2,78.48,40.94,58.52,14.73
2015,11,3,ALV2,79.81,51.04,63.22,17.34
2015,11,4,ALV2,71.17,56.1,63.33,17.41
2015,11,5,ALV2,78.1,45.81,66.13,18.96
2015,11,6,ALV2,61.27,34.7,48.39,9.11
2015,11,7,ALV2,60.85,33.28,47.67,8.71
2015,11,8,ALV2,64.76,30.74,46.71,8.17
2015,11,9,ALV2,68.23,37.03,52.6,11.44
2015,11,10,ALV2,77.07,47.52,60.73,15.96
2015,11,11,ALV2,66.7,39.59,55.48,13.04
2015,11,12,ALV2,63.93,32.21,46.13,7.85
2015,11,13,ALV2,67.8,28.53,47.15,8.42
2015,11,14,ALV2,67.24,44.41,53.91,12.17
2015,11,15,ALV2,60.3,45.76,54.28,12.38
2015,11,16,ALV2,68.59,54.01,61.75,16.53
2015,11,17,ALV2,61.34,40.01,51.13,10.63
2015,11,18,ALV2,70.39,34.03,49.73,9.85
2015,11,19,ALV2,52.97,31.09,41.41,5.23
2015,11,20,ALV2,67.8,29.29,46.5,8.06
2015,11,21,ALV2,44.92,26.97,35.62,2.01
2015,11,22,ALV2,59.97,26.95,40.59,4.77
2015,11,23,ALV2,68.43,26.78,45.89,7.72
2015,11,24,ALV2,63.72,35,48.79,9.33
2015,11,25,ALV2,70.27,45.31,59.47,15.26
2015,11,26,ALV2,65.59,31.77,43.25,6.25
2015,11,27,ALV2,31.76,27,28.89,-1.73
2015,11,28,ALV2,31.48,27.04,29.6,-1.33
2015,11,29,ALV2,32.64,30.99,31.89,-0.06
2015,11,30,ALV2,38.82,28.07,33.66,0.92
2015,12,1,ALV2,51.17,24.68,35.15,1.75
2015,12,2,ALV2,55.94,27.43,38.84,3.80
2015,12,3,ALV2,53.17,23.78,36.37,2.43
2015,12,4,ALV2,60.53,24.79,41.81,5.45
2015,12,5,ALV2,56.32,32.43,42.95,6.08
2015,12,6,ALV2,61.25,32.09,43.02,6.12
2015,12,7,ALV2,60.82,31.36,44.05,6.69
2015,12,8,ALV2,70.23,28.12,44.36,6.87
2015,12,9,ALV2,73.87,36.88,52.95,11.64
2015,12,10,ALV2,67.6,37.36,52.8,11.56
2015,12,11,ALV2,74.93,41.79,54.14,12.30
2015,12,12,ALV2,46.32,36.52,42.05,5.58
2015,12,13,ALV2,42.31,33.06,39.45,4.14
2015,12,14,ALV2,54.5,34.13,41.69,5.38
2015,12,15,ALV2,60.44,32.76,42.98,6.10
2015,12,16,ALV2,47.14,25.81,34.54,1.41
2015,12,17,ALV2,31.32,19.43,26.96,-2.80
2015,12,18,ALV2,47.32,15.33,29.7,-1.28
2015,12,19,ALV2,56.91,25.88,40.36,4.64
2015,12,20,ALV2,58.89,44.01,53.24,11.80
2015,12,21,ALV2,50.16,32.49,39.43,4.13
2015,12,22,ALV2,59.38,30.41,45.85,7.69
2015,12,23,ALV2,56.3,31.91,46.64,8.13
2015,12,24,ALV2,50.18,29.58,40.88,4.93
2015,12,25,ALV2,50.83,24.19,38.22,3.46
2015,12,26,ALV2,51.62,29.31,40.99,4.99
2015,12,27,ALV2,29.35,25.89,27.63,-2.43
2015,12,28,ALV2,34.71,17.68,27.16,-2.69
2015,12,29,ALV2,30.02,14.11,23.72,-4.60
2015,12,30,ALV2,31.43,26.79,29.53,-1.37
2015,12,31,ALV2,37,22.37,30.3,-0.94
2016,1,1,ALV2,42.11,17.46,28.09,-2.17
2016,1,2,ALV2,48.13,23.63,32.09,0.05
2016,1,3,ALV2,45.61,23.8,32.59,0.33
2016,1,4,ALV2,37.69,22.22,29.15,-1.58
2016,1,5,ALV2,41.06,21.9,31.54,-0.26
2016,1,6,ALV2,44.27,32.99,39.56,4.20
2016,1,7,ALV2,44.87,36.13,42.42,5.79
2016,1,8,ALV2,38.36,32.58,35.48,1.93
2016,1,9,ALV2,32.54,21.22,28.88,-1.73
2016,1,10,ALV2,33.2,14.38,22.87,-5.07
2016,1,11,ALV2,50.05,20.26,33.17,0.65
2016,1,12,ALV2,45.38,24.06,33.51,0.84
2016,1,13,ALV2,53.64,25.76,36.22,2.34
2016,1,14,ALV2,60.15,24.35,39.96,4.42
2016,1,15,ALV2,50.25,26.44,38.05,3.36
2016,1,16,ALV2,42.82,26.41,32.85,0.47
2016,1,17,ALV2,28.45,18.35,21.63,-5.76
2016,1,18,ALV2,34.24,17.97,24.71,-4.05
2016,1,19,ALV2,31.14,20.62,27.86,-2.30
2016,1,20,ALV2,32,14,24.36,-4.24
2016,1,21,ALV2,35.24,29.05,32.1,0.06
2016,1,22,ALV2,32.44,26.01,29.9,-1.17
2016,1,23,ALV2,44.14,24,30.71,-0.72
2016,1,24,ALV2,62.74,26.08,42.6,5.89
2016,1,25,ALV2,50.34,24.07,39.14,3.97
2016,1,26,ALV2,51.37,21.17,33.21,0.67
2016,1,27,ALV2,60.37,21.01,38.47,3.59
2016,1,28,ALV2,69.12,28.97,45.14,7.30
2016,1,29,ALV2,72.03,30.62,49.26,9.59
2016,1,30,ALV2,71.13,27.54,49.49,9.72
2016,1,31,ALV2,58.44,30.08,45.27,7.37
2016,2,1,ALV2,56.34,26.99,41.96,5.53
2016,2,2,ALV2,43.95,32.19,37.1,2.83
2016,2,3,ALV2,43.57,19.31,31,-0.56
2016,2,4,ALV2,51.55,18.64,32.14,0.08
2016,2,5,ALV2,50.52,24.53,36.48,2.49
2016,2,6,ALV2,54.84,20.42,36.46,2.48
2016,2,7,ALV2,58.75,28.7,44.46,6.92
2016,2,8,ALV2,49.95,26.09,37.4,3.00
2016,2,9,ALV2,50.63,23.6,36.41,2.45
2016,2,10,ALV2,81.03,22.61,47.41,8.56
2016,2,11,ALV2,52.48,29.84,40.09,4.49
2016,2,12,ALV2,49.33,27.61,38.1,3.39
2016,2,13,ALV2,50.05,21.95,34.75,1.53
2016,2,14,ALV2,57.69,27.06,41.83,5.46
2016,2,15,ALV2,65.77,35.18,51.29,10.72
2016,2,16,ALV2,58.64,32.36,48.8,9.33
2016,2,17,ALV2,74.48,27.71,49.93,9.96
2016,2,18,ALV2,80.17,43.82,65.7,18.72
2016,2,19,ALV2,71.91,45.82,61.76,16.53
2016,2,20,ALV2,71.87,38.11,53.85,12.14
2016,2,21,ALV2,62.49,32.61,47.99,8.88
2016,2,22,ALV2,55.94,27.87,42.25,5.69
2016,2,23,ALV2,53.31,35.61,43.19,6.22
2016,2,24,ALV2,61.79,24.25,43.8,6.56
2016,2,25,ALV2,50.36,20.96,36.24,2.36
2016,2,26,ALV2,69.1,18.62,42.09,5.61
2016,2,27,ALV2,77.7,27.35,53.89,12.16
2016,2,28,ALV2,72.05,33.59,57.45,14.14
2016,2,29,ALV2,75.7,30.16,52.16,11.20
2016,3,1,ALV2,57.99,31.02,45.45,7.47
2016,3,2,ALV2,70.12,38.18,53.11,11.73
2016,3,3,ALV2,65.64,34.58,51.73,10.96
2016,3,4,ALV2,72.9,28.22,51.08,10.60
2016,3,5,ALV2,71.26,29.62,51.78,10.99
2016,3,6,ALV2,75.4,44.55,60.97,16.09
2016,3,7,ALV2,78.71,62.49,67.33,19.63
2016,3,8,ALV2,64.76,42.27,56.01,13.34
2016,3,9,ALV2,63.5,42.06,50.82,10.46
2016,3,10,ALV2,69.19,42.17,53.41,11.89
2016,3,11,ALV2,68.36,36.76,52.86,11.59
2016,3,12,ALV2,65.23,52.07,56.98,13.88
2016,3,13,ALV2,66.09,49.3,55.88,13.27
2016,3,14,ALV2,82.98,36.44,59.11,15.06
2016,3,15,ALV2,68.4,33.62,54.87,12.71
2016,3,16,ALV2,63.95,30.98,47.13,8.41
2016,3,17,ALV2,68.52,35.66,51.51,10.84
2016,3,18,ALV2,48.25,27.75,41.22,5.12
2016,3,19,ALV2,53.89,23.76,37.16,2.87
2016,3,20,ALV2,51.46,20.15,36.24,2.36
2016,3,21,ALV2,73.18,27.58,53.52,11.96
2016,3,22,ALV2,81.16,53.04,67.29,19.61
2016,3,23,ALV2,79.07,38.54,62.67,17.04
2016,3,24,ALV2,57.78,28.57,43.6,6.44
2016,3,25,ALV2,70.95,23.67,49.77,9.87
2016,3,26,ALV2,64.2,33.41,51.18,10.66
2016,3,27,ALV2,57.85,30.39,42.06,5.59
2016,3,28,ALV2,70.2,30.52,51.32,10.73
2016,3,29,ALV2,72,46.11,59.54,15.30
2016,3,30,ALV2,82.09,55.06,69.22,20.68
2016,3,31,ALV2,65.07,34.29,51.54,10.86
2016,4,1,ALV2,62.89,28.81,45.07,7.26
2016,4,2,ALV2,72.39,27.31,50.86,10.48
2016,4,3,ALV2,82.94,43.12,64.82,18.23
2016,4,4,ALV2,79.16,46.94,62.32,16.84
2016,4,5,ALV2,87.19,45.01,68.68,20.38
2016,4,6,ALV2,73.8,41.53,60.17,15.65
2016,4,7,ALV2,74.68,38.75,57.21,14.01
2016,4,8,ALV2,71.89,35.27,54.99,12.77
2016,4,9,ALV2,77.04,40.74,59.63,15.35
2016,4,10,ALV2,89.83,54.55,70.85,21.58
2016,4,11,ALV2,61.84,47.32,53.22,11.79
2016,4,12,ALV2,67.91,47.57,54.8,12.67
2016,4,13,ALV2,69.75,46.08,57.79,14.33
2016,4,14,ALV2,72.05,45.71,57.84,14.36
2016,4,15,ALV2,75.97,49.35,62.45,16.92
2016,4,16,ALV2,71.26,53.49,63.31,17.39
2016,4,17,ALV2,64.02,51.33,58.09,14.49
2016,4,18,ALV2,64.81,47.53,54.47,12.48
2016,4,19,ALV2,65.07,45.1,54.47,12.48
2016,4,20,ALV2,69.85,46.87,56.52,13.62
2016,4,21,ALV2,73.2,44.86,58.4,14.67
2016,4,22,ALV2,78.03,46.36,62.05,16.69
2016,4,23,ALV2,81.16,48.99,67.15,19.53
2016,4,24,ALV2,80.83,62.24,70.74,21.52
2016,4,25,ALV2,84.38,62.1,71.86,22.14
2016,4,26,ALV2,82.04,53.8,69.79,20.99
2016,4,27,ALV2,70.12,48.11,58.65,14.81
2016,4,28,ALV2,66.38,45.13,56.48,13.60
2016,4,29,ALV2,55.71,47.8,50.69,10.38
2016,4,30,ALV2,63.39,43.33,52.2,11.22
2016,5,1,ALV2,56.46,40.92,49.07,9.48
2016,5,2,ALV2,64.96,43.08,53.32,11.84
2016,5,3,ALV2,73.31,40.31,58.02,14.46
2016,5,4,ALV2,79.38,46.09,63.18,17.32
2016,5,5,ALV2,80.73,43.15,63.08,17.27
2016,5,6,ALV2,84.51,47.21,67.97,19.98
2016,5,7,ALV2,83.26,52.65,69.58,20.88
2016,5,8,ALV2,82.11,57.33,69.55,20.86
2016,5,9,ALV2,85.62,50.95,69.64,20.91
2016,5,10,ALV2,89.47,46.78,69.65,20.92
2016,5,11,ALV2,77.94,57.81,69.43,20.79
2016,5,12,ALV2,77.11,50.23,64.88,18.27
2016,5,13,ALV2,89.26,49.06,68.51,20.28
2016,5,14,ALV2,61.99,43.94,53.61,12.01
2016,5,15,ALV2,64.65,51.76,56.94,13.86
2016,5,16,ALV2,64.47,51.85,58.2,14.56
2016,5,17,ALV2,58.42,48.85,54.3,12.39
2016,5,18,ALV2,66.87,45.91,55.9,13.28
2016,5,19,ALV2,59.02,49.39,54.43,12.46
2016,5,20,ALV2,70.2,55.9,62.06,16.70
2016,5,21,ALV2,81.1,61.16,69.67,20.93
2016,5,22,ALV2,82.69,66.42,73.43,23.02
2016,5,23,ALV2,83.32,63.05,73.13,22.85
2016,5,24,ALV2,90.73,64.92,76.5,24.72
2016,5,25,ALV2,94.89,71.65,82.19,27.88
2016,5,26,ALV2,90.01,61.92,78.47,25.82
2016,5,27,ALV2,82.33,61.54,70.25,21.25
2016,5,28,ALV2,83.86,54.18,69.54,20.86
2016,5,29,ALV2,83.07,60.13,68.74,20.41
2016,5,30,ALV2,84.69,54.84,71.63,22.02
2016,5,31,ALV2,80.44,59.18,70.32,21.29
2016,6,1,ALV2,81.45,62.51,69.66,20.92
2016,6,2,ALV2,80.67,63.32,69.42,20.79
2016,6,3,ALV2,84.76,60.01,72.06,22.26
2016,6,4,ALV2,87.62,59.58,74.89,23.83
2016,6,5,ALV2,86.25,53.69,71.63,22.02
2016,6,6,ALV2,91,55.72,74.58,23.66
2016,6,7,ALV2,92.48,63.36,77.88,25.49
2016,6,8,ALV2,94.03,64.89,80.14,26.74
2016,6,9,ALV2,94.53,70.95,82.67,28.15
2016,6,10,ALV2,94.89,68.86,82.39,27.99
2016,6,11,ALV2,95.11,68.05,82.02,27.79
2016,6,12,ALV2,93.24,66.02,80.06,26.70
2016,6,13,ALV2,89.65,70.41,77.83,25.46
2016,6,14,ALV2,92.35,69.91,80.84,27.13
2016,6,15,ALV2,102.96,72.66,87.85,31.03
2016,6,16,ALV2,101.28,75.22,88.31,31.28
2016,6,17,ALV2,104,73.29,88.32,31.29
2016,6,18,ALV2,89.02,65.16,76.45,24.69
2016,6,19,ALV2,93.85,70.05,81.39,27.44
2016,6,20,ALV2,96.76,70.84,83.78,28.77
2016,6,21,ALV2,97.3,70.86,84.34,29.08
2016,6,22,ALV2,99.79,76.64,87.56,30.87
2016,6,23,ALV2,93.02,74.14,82.11,27.84
2016,6,24,ALV2,97.57,71.78,83.39,28.55
2016,6,25,ALV2,98.04,74.82,86.09,30.05
2016,6,26,ALV2,89.44,71.42,78.74,25.97
2016,6,27,ALV2,96.3,67.64,79.37,26.32
2016,6,28,ALV2,94.5,65.68,76.38,24.66
2016,6,29,ALV2,90.46,65.37,77.09,25.05
2016,6,30,ALV2,93.94,68.59,80.59,26.99
2016,7,1,ALV2,78.3,69.37,73.07,22.82
2016,7,2,ALV2,92.46,69.17,80.07,26.71
2016,7,3,ALV2,85.87,68.67,75.64,24.24
2016,7,4,ALV2,94.68,67.91,80.32,26.84
2016,7,5,ALV2,97.14,75.07,85.51,29.73
2016,7,6,ALV2,97.41,73.2,85.91,29.95
2016,7,7,ALV2,103.51,73.62,88.74,31.52
2016,7,8,ALV2,94.51,74.17,80.4,26.89
2016,7,9,ALV2,96.15,69.46,82,27.78
2016,7,10,ALV2,98.24,69.55,84.04,28.91
2016,7,11,ALV2,96.44,74.64,84.39,29.11
2016,7,12,ALV2,100.62,74.73,88.25,31.25
2016,7,13,ALV2,102.96,79.14,90.38,32.43
2016,7,14,ALV2,87.1,70.23,77.51,25.28
2016,7,15,ALV2,92.77,67.26,78.54,25.86
2016,7,16,ALV2,93.78,64.96,80.45,26.92
2016,7,17,ALV2,101.19,74.25,87.09,30.61
2016,7,18,ALV2,101.3,71.82,87.17,30.65
2016,7,19,ALV2,98.87,69.22,85.09,29.49
2016,7,20,ALV2,102.9,74.19,89.23,31.79
2016,7,21,ALV2,104.4,78.19,90.21,32.34
2016,7,22,ALV2,106.9,75.38,90.44,32.47
2016,7,23,ALV2,105.35,72.91,90.94,32.74
2016,7,24,ALV2,104.76,78.28,92.05,33.36
2016,7,25,ALV2,93.9,72.18,82.17,27.87
2016,7,26,ALV2,94.6,71.64,82.61,28.12
2016,7,27,ALV2,98.19,69.94,84.4,29.11
2016,7,28,ALV2,99.34,72.05,83.66,28.70
2016,7,29,ALV2,89.11,63.81,76.05,24.47
2016,7,30,ALV2,93.4,70.34,80.71,27.06
2016,7,31,ALV2,99.81,72.81,86.48,30.27
2016,8,1,ALV2,101.52,79.45,89.42,31.90
2016,8,2,ALV2,92.55,72.21,82.62,28.12
2016,8,3,ALV2,103.48,70.92,87.21,30.67
2016,8,4,ALV2,95.38,79.68,85.72,29.84
2016,8,5,ALV2,89.46,72.97,80.62,27.01
2016,8,6,ALV2,84.07,69.26,76.53,24.74
2016,8,7,ALV2,88.92,70.34,78.66,25.92
2016,8,8,ALV2,90.97,71.19,78.83,26.02
2016,8,9,ALV2,92.12,71.51,81.54,27.52
2016,8,10,ALV2,97.39,73.56,85.17,29.54
2016,8,11,ALV2,99.64,72.25,85.15,29.53
2016,8,12,ALV2,89.89,71.38,80.16,26.76
2016,8,13,ALV2,89.62,65.66,77.37,25.21
2016,8,14,ALV2,87.13,63.77,76.72,24.84
2016,8,15,ALV2,91.45,69.03,79.15,26.19
2016,8,16,ALV2,94.87,65.17,80.19,26.77
2016,8,17,ALV2,94.95,63.75,79.88,26.60
2016,8,18,ALV2,91.76,66.94,79.69,26.49
2016,8,19,ALV2,94.93,69.1,79.77,26.54
2016,8,20,ALV2,82.87,62.24,73.21,22.89
2016,8,21,ALV2,86.27,52.7,70.55,21.42
2016,8,22,ALV2,90.73,59.04,76.53,24.74
2016,8,23,ALV2,94.06,73.99,82.53,28.07
2016,8,24,ALV2,92.07,74.21,82.7,28.17
2016,8,25,ALV2,86.85,69.6,75.93,24.41
2016,8,26,ALV2,86.76,66.97,74.97,23.87
2016,8,27,ALV2,91.49,67.33,78.39,25.77
2016,8,28,ALV2,91.89,67.89,76.35,24.64
2016,8,29,ALV2,86.04,67.78,75.73,24.29
2016,8,30,ALV2,86.99,70.65,75.41,24.12
2016,8,31,ALV2,82.49,68.13,73.98,23.32
2016,9,1,ALV2,79.75,66.94,71.97,22.21
2016,9,2,ALV2,81.73,63.19,70.78,21.54
2016,9,3,ALV2,86.5,62.76,75.07,23.93
2016,9,4,ALV2,89.51,68.11,79.42,26.34
2016,9,5,ALV2,91.87,73.65,82.46,28.03
2016,9,6,ALV2,91.74,74.28,82.67,28.15
2016,9,7,ALV2,91.98,73,82.53,28.07
2016,9,8,ALV2,96.21,77.13,84.98,29.43
2016,9,9,ALV2,95.05,65.32,79.39,26.33
2016,9,10,ALV2,77.61,56.55,66.3,19.06
2016,9,11,ALV2,83.43,53.98,69.84,21.02
2016,9,12,ALV2,89.8,65.5,77.78,25.43
2016,9,13,ALV2,78.19,63.05,70.18,21.21
2016,9,14,ALV2,81.32,57.18,68.62,20.34
2016,9,15,ALV2,84.69,64.78,73.51,23.06
2016,9,16,ALV2,81.19,66.72,71.86,22.14
2016,9,17,ALV2,82.54,65.25,71.01,21.67
2016,9,18,ALV2,87.48,59.04,73.9,23.28
2016,9,19,ALV2,98.28,65.91,80.11,26.73
2016,9,20,ALV2,97.47,67.62,82.34,27.97
2016,9,21,ALV2,95.99,72.75,82.84,28.24
2016,9,22,ALV2,93.29,68.59,80.14,26.74
2016,9,23,ALV2,90.81,62.65,77.68,25.38
2016,9,24,ALV2,86.67,66.9,72.83,22.68
2016,9,25,ALV2,69.06,56.32,64.88,18.27
2016,9,26,ALV2,73.35,48.63,60.61,15.89
2016,9,27,ALV2,87.42,48.38,67.03,19.46
2016,9,28,ALV2,81.41,56.07,67.57,19.76
2016,9,29,ALV2,70.27,48.7,58.64,14.80
2016,9,30,ALV2,75.61,44.7,60.37,15.76
2016,10,1,ALV2,80.19,54.01,66.01,18.89
2016,10,2,ALV2,84.06,57.65,68.86,20.48
2016,10,3,ALV2,83.55,57,71.28,21.82
2016,10,4,ALV2,86.83,53.58,72.4,22.44
2016,10,5,ALV2,78.78,51.44,63.93,17.74
2016,10,6,ALV2,89.46,48.29,70.52,21.40
2016,10,7,ALV2,65.77,41.59,52.29,11.27
2016,10,8,ALV2,73.74,36.97,55.44,13.02
2016,10,9,ALV2,78.1,55.31,64.81,18.23
2016,10,10,ALV2,80.76,55.27,65.98,18.88
2016,10,11,ALV2,90.41,49.75,70.12,21.18
2016,10,12,ALV2,69.17,46.51,56.55,13.64
2016,10,13,ALV2,57.7,41.26,50.1,10.06
2016,10,14,ALV2,76.5,51.76,63.63,17.57
2016,10,15,ALV2,87.69,63.5,74.35,23.53
2016,10,16,ALV2,92.66,64.81,77.94,25.52
2016,10,17,ALV2,94.37,67.48,79.8,26.56
2016,10,18,ALV2,78.26,52.48,66.04,18.91
2016,10,19,ALV2,78.76,47.48,63.2,17.33
2016,10,20,ALV2,67.86,39.31,55.24,12.91
2016,10,21,ALV2,73.42,35.74,54.62,12.57
2016,10,22,ALV2,83.79,39.32,62.52,16.96
2016,10,23,ALV2,83.08,50.41,65.65,18.69
2016,10,24,ALV2,78.51,46.29,61.78,16.54
2016,10,25,ALV2,81.27,57.09,69.04,20.58
2016,10,26,ALV2,80.28,49.19,66.11,18.95
2016,10,27,ALV2,81.59,42.44,61.24,16.24
2016,10,28,ALV2,88.5,55.47,71.84,22.13
2016,10,29,ALV2,85.68,63.59,73.51,23.06
2016,10,30,ALV2,63.52,49.77,56.47,13.59
2016,10,31,ALV2,86.67,48.2,67.76,19.87
2016,11,1,ALV2,84.87,62.91,71.97,22.21
2016,11,2,ALV2,79.54,60.6,69.68,20.93
2016,11,3,ALV2,73.33,45.02,60.64,15.91
2016,11,4,ALV2,71.26,38.69,54.34,12.41
2016,11,5,ALV2,65.41,48.04,58.56,14.76
2016,11,6,ALV2,63.25,54.18,57.15,13.97
2016,11,7,ALV2,64.78,54.84,58.49,14.72
2016,11,8,ALV2,63.59,46.05,56.1,13.39
